Win,Def.Rank,Def.Plays,Yards.Allowed,Yards.Play.Allowed,Off.TDs.Allowed,Total.TDs.Allowed,Yards.Per.Game.Allowed,First.Down.Def.Rank,Opp.First.Down.Runs,Opp.First.Down.Passes,Opp.First.Down.Penalties,Opp.First.Downs,X4rd.Down.Def.Rank,Opp.4th.Conversion,Opp.4th.Attempt,Opponent.4th.Percent,Interceptions.Thrown.x,Pass.Def.Rank,Opp.Completions.Allowed,Opp.Pass.Attempts,Opp.Pass.Yds.Allowed,Opp.Pass.TDs.Allowed,Yards.Attempt.Allowed,Yards.Completion.Allowed,Redzone.Def.Rank,Opp.Redzone.Attempts,Opp.Redzone.Rush.TD.Allowed,Opp.Redzone.Pass.Touchdowns.Allowed,Opp.Redzone.Field.Goals.Made,Opp.Redzone.Scores,Redzone.Points.Allowed,Rushing.Def.Rank,Opp.Rush.Attempts,Opp.Rush.Yards.Alloweed,Yds.Rush.Allowed,Opp.Rush.Touchdowns.Allowed,Rush.Yards.Per.Game.Allowed,Sack.Rank,Sacks,Sack.Yards,Average.Sacks.per.Game,Scoring.Def.Rank,Touchdowns.Allowed,Opponent.Extra.Points,X2.Point.Conversions.Allowed,Opp.Feild.Goals.Made,Opp.Safety,Points.Allowed,Avg.Points.per.Game.Allowed,Defensive.Points,Safety,Tackle.for.Loss.Rank,Solo.Tackle.For.Loss,Assist.Tackle.For.Loss,Tackle.for.Loss.Yards,Total.Tackle.For.Loss,Tackle.For.Loss.Per.Game,X3rd.Down.Def.Rank,Opp.3rd.Conversion,Opp.3rd.Attempt,Opponent.3rd.Percent,Turnover.Rank,Fumbles.Recovered,Opponents.Intercepted,Turnovers.Gain,,,,,,
9,"3,979",4.95,28,29,331.6,7,70,108,36,214,104,5,20,0.45,123,15,1,"3,461",7.81,12.02,35,288.4,31,217,9,20,10,39,0.907,70,31,372,"1,512",4.06,11,126,22,391,"1,488",3.81,9,124,57,25,175,14,29,29,0,19.7,51,0,13,1,397,33.1,36,6.5,69,171,68,181,0.293,25,   375:23,5,6,11,6,0.5,
3,"4,392",5.3,26,31,366,24,91,122,17,230,43,14,20,0.3,116,18,1,"3,197",9.35,14.87,14,266.4,53,261,28,7,6,41,0.774,61,34,490,"2,174",4.44,31,181.2,58,424,"1,763",4.16,12,146.9,82,29,167,36,31,30,0,22.7,45,0,8,0,335,27.9,73,5.5,56,161,66,167,0.389,94,   346:38,7,11,18,-5,-0.42,
8,"5,285",5.55,42,43,406.5,90,131,129,16,276,48,12,29,0.517,114,24,1,"4,511",7.89,11.42,38,347,56,270,12,23,12,47,0.922,104,44,337,"1,003",2.98,13,77.2,102,516,"2,418",4.69,23,186,125,45,276,70,43,41,2,26.5,57,0,22,0,464,35.7,50,6.1,49,188,79,191,0.387,95,   375:23,1,9,10,17,1.31,
3,"4,357",5.35,36,39,363.1,22,99,102,25,226,121,7,15,0.733,78,13,0,"1,369",5.27,9.57,10,114.1,54,197,4,6,6,16,0.615,111,40,464,"1,450",3.12,5,120.8,51,464,"1,719",3.7,17,143.2,102,33,239,86,39,39,0,28.4,17,0,9,0,146,12.2,82,5.3,129,169,43,176,0.386,65,   358:18,12,8,20,-7,-0.58,
2,"5,862",7.36,58,64,488.5,100,112,143,24,279,92,9,15,0.533,77,20,0,"3,236",6.24,10.93,15,269.7,128,252,11,11,11,33,0.825,43,55,371,"1,197",3.23,15,99.8,112,428,"2,370",5.54,26,197.5,119,40,258,128,64,60,1,40.4,31,0,17,1,271,22.6,69,5.7,84,191,72,137,0.409,54,   363:09,6,10,16,3,0.25,
9,"6,334",6.85,60,61,452.4,124,159,137,16,312,2,25,29,0.414,6,50,0,"2,623",7.39,12.8,15,187.4,84,246,25,7,19,51,0.911,58,49,649,"3,379",5.21,36,241.4,120,517,"3,002",5.81,33,214.4,2,11,65,112,61,55,2,33.7,54,0,25,0,451,32.2,113,4.4,81,195,74,172,0.413,7,   468:57,9,8,17,-6,-0.43,
6,"5,434",6.11,50,52,418,118,134,132,31,297,62,11,17,0.588,48,16,0,"3,324",8.7,14.03,26,255.7,84,234,19,9,16,44,0.898,74,51,513,"2,764",5.39,30,212.6,97,504,"2,340",4.64,23,180,127,49,277,105,52,46,4,32.1,57,0,19,0,458,35.2,75,5.5,37,164,71,175,0.417,112,   362:53,5,9,14,2,0.15,
6,"4,976",5.69,43,46,382.8,49,99,122,31,252,108,16,21,0.619,37,30,0,"2,562",6.5,12.56,12,197.1,69,228,22,4,11,37,0.755,42,39,639,"3,035",4.75,32,233.5,66,493,"1,981",4.02,18,152.4,10,15,96,79,46,45,0,27.5,46,0,13,0,357,27.5,50,6.1,55,211,87,188,0.388,67,   387:39,4,14,18,0,0,
3,"5,154",6.14,42,43,429.5,61,121,123,14,258,69,16,12,0.583,12,25,0,"2,128",5.83,10.23,13,177.3,46,241,10,8,5,23,0.676,62,52,452,"1,731",3.83,12,144.2,119,480,"2,556",5.33,31,213,72,28,209,89,43,39,0,29,26,0,6,0,199,16.6,122,3.9,96,179,64,173,0.428,103,   339:57,8,14,22,-6,-0.5,
11,"4,674",5.26,26,28,359.5,39,105,126,14,245,60,9,16,0.562,53,46,0,"3,672",8.14,12.71,30,282.5,64,262,17,16,11,44,0.88,39,47,452,"1,869",4.13,23,143.8,37,457,"1,759",3.85,13,135.3,100,35,216,15,28,23,1,19.7,58,0,16,1,458,35.2,40,6.4,46,182,77,184,0.321,63,   389:00,6,10,16,9,0.69,
3,"5,170",5.98,42,42,430.8,115,120,145,27,292,21,11,26,0.577,21,30,0,"2,209",7.06,11.04,11,184.1,83,261,14,3,14,31,0.838,83,61,434,"2,248",5.18,20,187.3,106,478,"2,316",4.85,25,193,40,22,132,96,42,36,2,30.3,32,0,16,1,271,22.6,126,3.8,92,144,52,167,0.437,74,   355:58,7,8,15,-7,-0.58,
11,"4,848",5.33,38,39,372.9,92,97,151,29,277,45,11,21,0.476,20,40,1,"4,952",10.02,14.19,46,380.9,97,284,17,21,16,54,0.915,88,42,423,"2,348",5.55,24,180.6,28,448,"1,648",3.68,17,126.8,15,17,133,38,39,38,0,22.8,76,0,20,1,594,45.7,40,6.4,2,155,81,186,0.414,81,   381:57,3,8,11,9,0.69,
11,"5,080",5.73,41,43,390.8,88,102,152,21,275,13,11,38,0.632,111,38,2,"3,425",8.5,12.28,32,263.5,109,293,22,25,13,60,0.968,80,47,448,"2,438",5.44,29,187.5,30,442,"1,677",3.79,15,129,92,33,183,60,43,37,2,25.8,63,1,21,1,508,39.1,11,7.5,44,148,63,177,0.379,78,   384:20,4,9,13,11,0.85,
12,"4,170",4.59,26,30,297.9,17,69,126,29,224,54,7,27,0.296,59,39,1,"3,246",7.26,11.85,23,231.9,35,262,24,17,18,59,0.868,98,32,620,"2,597",4.19,27,185.5,5,453,"1,227",2.71,9,87.6,9,16,103,9,30,29,0,18.1,54,0,20,0,435,31.1,2,8.1,39,219,94,208,0.288,34,   432:12,8,13,21,-2,-0.14,
6,"4,994",5.31,40,44,384.2,90,102,146,28,276,100,9,29,0.414,82,46,1,"2,792",6.65,11.4,15,214.8,101,280,18,9,15,42,0.84,80,47,494,"2,058",4.17,22,158.3,35,491,"1,744",3.55,12,134.2,88,32,218,77,43,41,1,27.3,42,1,20,2,359,27.6,88,5.2,51,191,80,198,0.414,85,   380:53,9,14,23,-8,-0.62,
10,"5,468",5.51,39,40,420.6,128,144,143,37,324,26,31,35,0.486,64,50,0,"3,573",8.33,12.49,21,274.8,68,269,29,12,11,52,0.754,52,52,588,"2,829",4.81,33,217.6,105,550,"2,478",4.51,25,190.6,94,34,218,51,40,36,2,24.7,56,0,15,2,438,33.7,62,5.8,78,191,73,187,0.385,118,   357:13,5,7,12,8,0.62,
10,"5,398",5.46,46,48,385.6,126,122,163,31,316,92,9,36,0.667,101,36,0,"3,098",7.56,11.96,20,221.3,88,296,30,9,9,48,0.842,95,61,536,"2,833",5.29,36,202.4,53,502,"2,018",4.02,24,144.1,36,24,128,75,48,39,4,27,57,0,13,1,440,31.4,110,4.5,4,180,92,198,0.46,68,   416:42,6,8,14,8,0.57,
7,"5,036",5.7,41,41,387.4,106,118,142,26,286,82,11,21,0.381,100,15,0,"2,820",8.13,12.94,19,216.9,92,267,28,12,8,48,0.842,57,54,521,"2,761",5.3,33,212.4,52,452,"1,870",4.14,19,143.8,7,14,113,60,41,39,1,25.8,53,0,12,0,406,31.2,95,4.9,7,162,79,185,0.503,45,   396:24,6,12,18,1,0.08,
7,"4,583",4.75,23,24,352.5,79,123,121,24,268,87,12,24,0.625,5,2,0,"3,491",7.18,12,25,268.5,23,262,11,9,13,33,0.786,3,48,437,"1,402",3.21,11,107.8,67,525,"1,985",3.78,12,152.7,94,34,217,6,24,21,3,17.3,39,0,17,0,325,25,45,6.3,75,197,76,212,0.358,110,   363:23,5,10,15,6,0.46,
11,"4,950",5.07,41,43,353.6,100,80,162,37,279,14,17,26,0.269,90,45,1,"4,723",8.68,12.87,44,337.4,115,302,24,25,12,61,0.884,29,47,525,"2,089",3.98,26,149.2,6,471,"1,250",2.65,15,89.3,87,34,257,42,43,39,1,23.6,76,0,17,1,580,41.4,5,8,29,204,90,203,0.335,27,   437:00,7,8,15,8,0.57,
9,"4,766",5.56,36,36,366.6,31,108,110,18,236,69,8,22,0.364,45,34,0,"4,619",8.03,11.35,35,355.3,33,222,6,21,22,49,0.86,23,45,392,"1,095",2.79,7,84.2,77,483,"2,053",4.25,18,157.9,64,29,207,34,36,34,1,22.4,44,0,24,0,378,29.1,57,5.9,33,188,82,179,0.369,16,   415:23,8,12,20,-3,-0.23,
4,"5,226",6.68,53,57,435.5,69,112,127,23,262,57,16,18,0.667,85,28,1,"2,540",7.38,12.39,16,211.7,123,239,15,9,4,28,0.737,90,58,474,"1,804",3.81,19,150.3,83,404,"1,941",4.8,30,161.8,72,28,180,120,57,55,0,36.2,35,0,5,0,258,21.5,97,4.8,100,175,62,141,0.39,10,   399:22,7,15,22,-3,-0.25,
5,"5,154",5.96,41,43,396.5,48,112,116,23,251,118,14,19,0.421,17,19,0,"2,239",5.68,9.69,9,172.2,75,206,20,4,11,35,0.761,35,41,500,"1,803",3.61,20,138.7,81,497,"2,100",4.23,16,161.5,31,22,134,56,43,40,1,25.6,31,1,12,1,256,19.7,67,5.7,120,193,62,177,0.339,55,   393:13,4,10,14,4,0.31,
12,"4,541",4.73,32,34,324.4,40,71,141,34,246,41,13,24,0.5,127,11,0,"2,351",6.51,11.25,16,167.9,93,310,22,10,11,43,0.878,97,39,572,"2,440",4.27,26,174.3,3,413,"1,124",2.72,7,80.3,36,24,169,17,34,30,1,19.8,47,0,18,0,383,27.4,48,6.1,120,193,62,220,0.318,15,   449:14,8,5,13,10,0.71,
5,"4,440",5.12,32,36,370,45,86,134,30,250,121,4,18,0.611,24,22,0,"2,636",6.56,12.73,15,219.7,77,256,12,8,11,31,0.816,76,46,352,"1,445",4.11,12,120.4,34,460,"1,607",3.49,9,133.9,38,21,150,68,36,34,0,26.5,28,0,15,0,240,20,69,5.7,112,164,55,190,0.4,128,   317:39,13,10,23,-10,-0.83,
8,"4,978",5.92,42,44,414.8,34,80,140,20,240,16,16,30,0.433,99,25,1,"3,654",7.81,11.67,39,304.5,124,239,18,14,10,42,0.84,26,50,422,"1,937",4.59,20,161.4,39,437,"1,641",3.76,15,136.8,17,16,112,86,44,38,0,28.4,61,0,12,0,461,38.4,78,5.4,35,168,73,179,0.38,88,   350:44,6,12,18,-3,-0.25,
5,"4,256",5.41,34,40,354.7,10,96,103,20,219,35,28,24,0.583,129,28,2,"3,072",7.55,11.25,22,256,32,206,14,16,7,37,0.74,25,41,439,"1,337",3.05,15,111.4,57,441,"1,755",3.98,21,146.2,82,29,174,67,40,35,3,26.4,38,0,12,0,299,24.9,86,5.2,126,176,54,159,0.34,13,   387:45,9,11,20,5,0.42,
7,"4,625",5.63,34,36,355.8,34,123,102,15,240,78,14,10,0.5,25,25,0,"2,615",7.26,12.39,22,201.2,7,196,7,13,11,31,0.756,107,37,468,"1,763",3.77,9,135.6,94,485,"2,275",4.69,18,175,80,31,223,46,36,35,1,24,35,0,16,0,294,22.6,105,4.7,103,171,60,169,0.402,37,   400:10,13,11,24,0,0,
2,"5,642",6.97,54,55,470.2,111,120,151,17,288,68,16,22,0.636,57,21,0,"2,309",6.52,12.09,6,192.4,113,250,22,4,7,33,0.767,62,52,487,"1,902",3.91,25,158.5,118,429,"2,487",5.8,28,207.2,52,24,182,117,55,51,0,34.7,35,0,11,0,278,23.2,122,3.9,107,169,58,149,0.396,50,   365:29,9,12,21,-4,-0.33,
4,"4,907",6.4,48,52,408.9,67,98,127,36,261,30,10,19,0.684,117,16,1,"3,580",7.16,11.26,21,298.3,89,216,16,12,18,46,0.902,54,47,401,"1,747",4.36,16,145.6,88,436,"2,005",4.6,28,167.1,23,18,166,103,52,51,0,31.8,39,0,23,0,344,28.7,114,4.3,19,179,81,138,0.428,41,   367:02,7,13,20,-1,-0.08,
3,"4,302",5.8,31,42,358.5,2,83,99,15,197,107,7,14,0.429,115,17,2,"1,746",6.08,10.91,14,145.5,24,189,5,9,5,19,0.704,6,37,465,"1,449",3.12,8,120.8,73,430,"1,878",4.37,15,156.5,126,44,360,80,42,42,0,27.9,27,0,8,1,212,17.7,78,5.4,127,164,48,167,0.377,46,   365:48,14,17,31,-7,-0.58,
3,"5,415",6.49,48,50,451.2,96,152,111,15,278,36,9,24,0.583,4,5,0,"2,582",6.94,10.8,16,215.2,45,212,11,12,7,30,0.882,87,55,325,"1,043",3.21,13,86.9,127,494,"2,828",5.72,33,235.7,93,31,165,106,50,46,2,32.4,30,0,11,0,245,20.4,118,4.2,115,145,48,159,0.434,106,   339:18,7,12,19,-10,-0.83,
5,"3,964",5.11,34,37,330.3,16,99,102,22,223,69,9,19,0.526,62,32,1,"1,836",6.4,11.77,10,153,26,223,17,3,6,26,0.765,96,46,491,"2,562",5.22,28,213.5,26,438,"1,513",3.45,12,126.1,107,34,221,66,37,33,1,26.3,39,0,9,1,299,24.9,28,6.8,118,156,51,164,0.372,49,   365:35,7,6,13,-7,-0.58,
5,"5,541",7.21,54,55,461.8,73,124,118,22,264,111,7,18,0.556,58,23,0,"2,875",9.27,14.38,19,239.6,86,198,15,11,12,38,0.826,112,51,473,"2,355",4.98,21,196.2,122,460,"2,664",5.79,34,222,72,28,187,118,55,48,1,34.9,43,0,14,1,344,28.7,122,3.9,11,165,76,145,0.469,79,   353:37,10,6,16,-4,-0.33,
3,"4,780",5.56,58,59,398.3,81,143,109,17,269,95,11,31,0.774,104,24,0,"2,137",5.87,9.99,10,178.1,5,186,12,2,6,20,0.8,93,60,359,"1,312",3.65,12,109.3,121,555,"2,645",4.77,33,220.4,82,29,160,122,59,56,1,37.5,24,0,9,0,196,16.3,33,6.6,128,157,44,164,0.421,123,   325:44,8,9,17,-2,-0.17,
7,"5,482",5.43,47,48,421.7,117,118,154,23,295,85,15,37,0.514,70,26,1,"3,342",8.91,13.75,33,257.1,122,300,26,13,10,49,0.845,120,50,577,"2,832",4.91,30,217.8,59,521,"1,931",3.71,24,148.5,123,44,233,90,48,44,2,29.1,67,0,12,3,511,39.3,7,7.8,25,179,80,216,0.421,130,   318:21,10,3,13,3,0.23,
5,"5,107",6.03,42,44,425.6,61,117,127,14,258,92,9,19,0.579,120,19,0,"2,705",7.82,12.47,29,225.4,62,255,19,16,9,44,0.936,91,51,457,"2,388",5.23,25,199,114,470,"2,419",5.15,26,201.6,61,26,160,99,44,39,2,31.1,55,0,13,1,423,35.2,55,6,31,160,70,172,0.419,108,   337:08,8,10,18,-4,-0.33,
8,"3,930",4.66,19,21,327.5,23,98,108,22,228,36,6,17,0.353,70,13,0,"2,503",6.76,12.03,19,208.6,17,232,11,11,16,38,0.884,8,31,418,"2,196",5.25,17,183,36,443,"1,618",3.65,6,134.8,26,19,121,3,21,20,1,15.9,41,0,22,0,352,29.3,59,5.9,83,156,59,186,0.328,58,   360:36,2,13,15,1,0.08,
4,"5,165",5.8,47,50,430.4,119,132,146,20,298,11,16,22,0.682,33,15,0,"2,322",6.02,10.41,15,193.5,98,255,15,7,9,31,0.861,60,50,443,"1,790",4.04,17,149.2,101,501,"2,203",4.4,20,183.6,72,28,173,108,50,47,1,33,33,0,15,0,277,23.1,114,4.3,108,170,58,179,0.464,107,   339:05,7,12,19,-8,-0.67,
7,"5,265",5.86,47,50,405,96,99,160,19,278,78,14,30,0.733,28,27,0,"3,344",8.62,13.59,18,257.2,119,300,26,9,11,46,0.92,102,50,436,"2,068",4.74,30,159.1,40,445,"1,778",4,18,136.8,47,25,154,95,50,48,0,30.2,50,0,15,0,394,30.3,95,4.9,41,157,67,188,0.447,111,   363:20,8,11,19,-4,-0.31,
7,"4,546",4.87,28,29,349.7,64,102,122,35,259,104,10,24,0.458,22,36,0,"3,108",7.97,13.75,22,239.1,22,228,18,8,11,37,0.86,43,45,470,"2,550",5.43,29,196.2,64,525,"1,969",3.75,11,151.5,104,36,239,27,29,26,1,21.8,56,0,14,1,434,33.4,22,6.9,97,174,62,211,0.379,109,   363:26,4,3,7,7,0.54,
5,"4,055",5.08,34,38,337.9,18,104,100,21,225,36,15,32,0.719,13,32,0,"2,864",6.84,10.81,15,238.7,21,189,13,9,6,28,0.757,116,33,366,"1,197",3.27,18,99.8,49,492,"1,716",3.49,15,143,97,32,228,64,38,36,1,26.1,36,0,8,0,274,22.8,10,7.5,67,168,67,171,0.333,114,   330:54,11,10,21,3,0.25,
2,"5,156",5.81,53,53,429.7,87,107,144,21,272,69,19,29,0.793,92,19,0,"2,661",7.08,12.49,23,221.8,120,268,15,13,5,33,0.717,112,51,447,"1,977",4.42,19,164.8,78,484,"1,901",3.93,25,158.4,97,32,199,114,53,48,0,34,44,0,7,1,331,27.6,25,6.8,93,169,61,185,0.4,90,   349:55,11,13,24,-9,-0.75,
7,"4,821",5.45,34,42,370.8,55,92,135,29,256,83,9,23,0.478,121,47,4,"3,244",7.89,13.3,18,249.5,66,241,15,9,14,38,0.76,73,38,549,"2,496",4.55,20,192,48,478,"1,855",3.88,19,142.7,47,25,116,71,42,39,2,26.6,40,0,22,0,343,26.4,71,5.6,76,190,73,182,0.385,35,   400:51,8,16,24,-6,-0.46,
9,"4,274",5.02,40,41,328.8,29,84,110,40,234,16,10,27,0.519,29,28,0,"2,682",9.38,14.74,20,206.3,48,236,21,9,9,39,0.848,98,40,513,"2,342",4.57,27,180.2,11,448,"1,449",3.23,16,111.5,100,35,240,41,41,36,1,23.2,50,1,11,0,384,29.5,62,5.8,57,169,69,185,0.346,17,   414:51,7,10,17,2,0.15,
9,"4,801",5.08,36,40,369.3,92,111,140,26,277,1,11,29,0.483,72,29,0,"2,680",6.87,10.63,29,206.2,34,269,23,19,7,49,0.845,52,52,476,"2,552",5.36,27,196.3,79,479,"2,070",4.32,24,159.2,47,25,158,49,40,40,0,24.5,56,0,8,1,415,31.9,26,6.8,82,174,66,201,0.378,100,   371:05,5,9,14,6,0.46,
8,"4,613",5.48,39,39,384.4,61,98,132,28,258,22,20,25,0.4,113,23,0,"2,714",8.1,13.11,23,226.2,107,278,24,13,7,44,0.88,124,43,519,"2,581",4.97,31,215.1,23,397,"1,491",3.76,24,124.2,44,23,139,74,39,35,1,26.8,57,0,14,0,438,36.5,78,5.4,12,163,75,163,0.436,69,   357:10,6,8,14,7,0.58,
1,"5,439",5.94,57,59,453.2,109,136,127,24,287,112,11,25,0.72,63,23,0,"1,970",4.85,9.52,11,164.2,105,245,7,5,9,21,0.75,127,54,378,"1,210",3.2,8,100.8,110,513,"2,343",4.57,27,195.2,119,40,258,123,59,57,0,38.5,22,0,12,0,187,15.6,86,5.2,130,178,42,183,0.415,129,   309:53,5,17,22,-8,-0.67,
4,"5,314",6.12,51,53,442.8,92,110,156,11,277,85,15,34,0.353,81,22,0,"2,301",6.25,11.06,15,191.8,125,287,9,9,7,25,0.833,51,46,500,"1,559",3.12,13,129.9,68,439,"1,842",4.2,21,153.5,117,39,198,110,53,51,0,33.5,29,0,16,1,251,20.9,111,4.4,113,201,67,183,0.41,102,   340:09,7,9,16,2,0.17,
2,"4,901",6.13,45,49,408.4,56,118,127,12,257,130,4,21,0.524,64,31,1,"2,430",7.34,12.59,11,202.5,78,238,16,6,13,35,0.897,47,56,395,"1,317",3.33,18,109.8,93,457,"2,063",4.51,19,171.9,119,40,247,107,49,44,1,32.8,29,0,16,0,249,20.8,122,3.9,104,164,57,151,0.411,75,   355:41,7,14,21,-5,-0.42,
10,"4,783",5.24,33,38,341.6,66,103,136,21,260,89,11,33,0.515,107,45,3,"3,000",7.48,11.81,24,214.3,60,279,31,21,9,61,0.836,39,47,545,"3,035",5.57,37,216.8,19,458,"1,671",3.65,11,119.4,4,13,85,35,38,34,3,22.6,67,0,12,1,506,36.1,21,6.9,8,170,82,198,0.374,36,   431:23,7,8,15,1,0.07,
11,"5,498",5.81,36,39,392.7,112,117,146,26,289,57,16,21,0.238,49,39,1,"4,248",8.43,14.02,41,303.4,70,268,10,18,14,42,0.778,49,51,564,"1,990",3.53,13,142.1,84,517,"2,266",4.38,20,161.9,68,32,192,48,39,37,1,24.4,56,0,20,2,456,32.6,6,7.9,21,223,100,182,0.346,86,   409:39,8,15,23,2,0.14,
7,"4,540",5.23,38,40,349.2,44,95,115,39,249,3,19,32,0.5,83,14,0,"3,277",8.95,16.39,19,252.1,36,223,16,10,14,40,0.851,20,55,481,"1,819",3.78,18,139.9,43,462,"1,802",3.9,22,138.6,21,19,151,53,40,38,0,25.2,38,0,18,2,326,25.1,57,5.9,124,180,57,184,0.326,18,   414:02,10,14,24,-11,-0.85,
12,"5,218",5.65,42,44,372.7,102,105,148,27,280,51,13,21,0.524,106,43,0,"3,577",8,12.38,31,255.5,105,257,20,19,18,57,0.905,43,45,556,"2,569",4.62,26,183.5,14,489,"1,606",3.28,15,114.7,23,21,130,50,44,37,1,24.6,63,0,25,0,516,36.9,56,5.9,32,197,86,187,0.374,77,   414:03,7,6,13,12,0.86,
2,"5,492",6.76,51,54,457.7,74,115,133,18,266,25,19,21,0.619,112,20,0,"2,272",5.57,10.05,13,189.3,114,257,8,8,8,24,0.774,27,63,423,"1,479",3.5,8,123.2,107,420,"2,321",5.53,22,193.4,72,28,173,119,54,52,0,35.6,21,0,14,0,189,15.8,118,4.2,123,188,60,143,0.357,32,   370:50,5,14,19,-3,-0.25,
6,"5,592",6.63,47,48,466,103,119,132,30,281,103,8,20,0.6,109,11,1,"4,711",8.52,13.46,31,392.6,87,225,18,20,13,51,0.85,28,51,339,"1,478",4.36,21,123.2,123,468,"2,710",5.79,21,225.8,119,40,232,104,48,45,1,31.8,52,0,15,2,415,34.6,114,4.3,14,159,73,161,0.41,40,   367:41,6,12,18,-3,-0.25,
6,"5,113",5.86,40,42,393.3,74,122,124,20,266,69,9,25,0.64,75,20,0,"2,293",7.26,13.25,17,176.4,63,232,14,10,11,35,0.814,98,40,530,"2,400",4.53,16,184.6,91,480,"2,199",4.58,20,169.2,70,30,228,54,42,39,1,25.3,36,1,18,1,308,23.7,93,5.1,62,182,73,170,0.353,61,   389:14,8,5,13,1,0.08,
11,"5,786",5.86,49,51,413.3,125,148,137,29,314,33,13,24,0.375,96,43,1,"4,303",8.29,14.25,39,307.4,49,249,26,19,17,62,0.925,49,51,565,"2,247",3.98,31,160.5,111,563,"2,737",4.86,25,195.5,89,35,188,88,51,48,1,28.9,72,0,23,0,574,41,17,7,6,230,113,191,0.387,97,   401:17,5,15,20,9,0.64,
4,"4,043",5.02,27,30,336.9,8,127,77,13,217,97,10,17,0.588,51,15,0,"2,700",6.6,11.11,15,225,1,194,15,9,11,35,0.921,33,45,370,"1,181",3.19,16,98.4,108,489,"2,323",4.75,21,193.6,44,23,139,36,30,30,0,22.7,32,0,11,1,258,21.5,89,5.2,27,169,75,171,0.357,99,   343:32,7,16,23,-8,-0.67,
7,"4,905",5.52,36,38,377.3,79,123,128,17,268,114,9,23,0.435,97,31,0,"3,345",7.4,11.9,26,257.3,47,260,16,15,12,43,0.782,10,50,404,"1,577",3.9,19,121.3,80,455,"2,087",4.59,20,160.5,80,31,248,47,38,32,4,24.2,46,0,14,1,362,27.8,91,5.2,71,170,67,174,0.379,42,   397:06,5,13,18,11,0.85,
6,"4,551",5.55,32,36,350.1,18,97,113,15,225,15,19,25,0.4,79,41,1,"3,223",7.21,11.11,19,247.9,39,236,17,16,12,45,0.9,5,50,452,"1,604",3.55,19,123.4,42,452,"1,801",3.98,15,138.5,111,38,294,45,36,33,2,23.8,39,0,19,0,328,25.2,39,6.5,68,186,74,173,0.347,23,   407:13,7,12,19,-5,-0.38,
9,"6,101",5.63,51,53,435.8,129,139,169,24,332,69,11,41,0.439,27,33,0,"6,072",8.7,12.65,63,433.7,118,316,12,40,18,70,0.909,62,52,347,"1,422",4.1,13,101.6,90,564,"2,348",4.16,28,167.7,12,17,123,92,53,51,0,29.4,79,0,23,0,619,44.2,61,5.9,10,174,81,211,0.436,113,   389:28,8,12,20,11,0.79,
8,"4,283",5.78,40,46,329.5,13,105,96,21,222,87,12,22,0.682,74,52,1,"3,297",8.93,14.15,23,253.6,10,177,26,7,12,45,0.833,98,40,590,"2,766",4.69,31,212.8,50,420,"1,860",4.43,17,143.1,64,29,206,81,46,41,1,28.2,56,0,12,0,422,32.5,34,6.5,18,182,83,153,0.268,4,   458:27,8,6,14,0,0,
9,"3,108",4.17,19,25,239.1,1,55,98,17,170,62,11,27,0.407,39,31,1,"2,082",6.94,11.76,11,160.2,4,193,20,8,14,42,0.808,21,32,567,"2,742",4.84,26,210.9,1,398,842,2.12,10,64.8,15,17,137,4,25,22,1,16.2,40,0,17,0,330,25.4,22,6.9,111,169,57,167,0.287,8,   434:02,10,13,23,1,0.08,
7,"4,815",5.4,38,38,370.4,51,121,117,15,253,120,7,25,0.32,64,31,0,"2,115",7.12,13.06,15,162.7,12,220,16,7,9,32,0.865,93,45,543,"2,752",5.07,24,211.7,98,514,"2,348",4.57,17,180.6,31,22,144,43,38,32,0,23.7,43,0,10,0,330,25.4,112,4.4,36,173,75,189,0.418,62,   389:13,6,12,18,-3,-0.23,
11,5.32,36,37,405.3,42,166,69,12,22,33,0.667,28,105,905,69.62,120,330,17.51,67,17,338,0,19.88,5,20,331,1,16.55,13,52,13,35,18,10,63,0.94,21,459,1505,3.28,15,115.8,26,523,2593,40,199.5,36,37,0,22.8,75,1,0,16,0,599,2.08,11,77,34,131,325:30:00,25:02:00,10,11,11,0.85,,,
11,5.59,40,42,372.7,1,183,104,37,16,28,0.571,61,89,786,60.46,90,354,18.83,78,25,487,0,19.48,1,11,121,0,11,25,41,13,28,17,14,59,0.868,26,448,1576,3.52,14,121.2,69,400,1898,33,146,58,42,1,25.8,59,3,0,19,2,516,0.54,80,57,26,32,407:29:00,31:21:00,61,11,1,0.08,,,
11,6.53,54,54,423.9,2,168,90,10,15,22,0.682,120,88,812,58,124,359,21,96,36,655,0,18.19,3,17,93,0,5.47,52,56,26,26,33,7,66,0.857,80,449,2237,4.98,29,159.8,53,473,2396,30,171.1,94,54,1,29.2,74,1,0,15,1,579,2.14,70,65,28,25,447:15:00,31:57:00,1,7,22,1.57,,,
9,5.64,43,45,403.3,6,163,83,36,15,26,0.577,128,84,682,52.46,116,334,19.69,57,37,761,0,20.57,34,11,56,0,5.09,105,52,18,29,18,11,58,0.841,35,444,1689,3.8,18,129.9,6,514,3084,36,237.2,90,45,0,29,63,2,0,15,1,510,1.46,111,47,26,115,359:37:00,27:40:00,85,21,-3,-0.23,,,
